Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,quantity,lag_1_sales,lag_2_sales,rolling_7d_mean,rolling_30d_mean
819,CA-2015-140858,2015-06-28,2/7/2015,Standard Class,CA-12775,Cynthia Arntzen,Consumer,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,1,,,3.168,3.168
2983,CA-2015-131310,2015-07-12,18/07/2015,Standard Class,CL-12565,Clay Ludtke,Consumer,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,1,3.168,,7.215999999999999,7.215999999999999
4077,CA-2016-100685,2016-12-19,21/12/2016,Second Class,SM-20950,Suzanne McNair,Corporate,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,1,11.264,3.168,7.157333333333333,7.157333333333333
9225,CA-2018-121160,2018-11-04,4/11/2018,Same Day,FM-14290,Frank Merwin,Home Office,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,1,7.04,11.264,5.72,5.72
1565,CA-2015-116239,2015-03-04,4/3/2015,Same Day,CL-12565,Clay Ludtke,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,1,,,354.9,354.9
4819,CA-2015-139598,2015-12-26,31/12/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,1,354.9,,291.018,291.018
5663,CA-2017-108875,2017-09-24,1/10/2017,Standard Class,CL-12700,Craig Leslie,Home Office,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,1,227.136,354.9,364.36400000000003,364.36400000000003
8533,CA-2017-156748,2017-11-30,6/12/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,1,511.056,227.136,397.488,397.488
7246,CA-2018-145807,2018-02-09,13/02/2018,Standard Class,SB-20170,Sarah Bern,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,1,496.86,511.056,388.9704,388.9704
3656,CA-2018-168102,2018-04-24,30/04/2018,Standard Class,CP-12340,Christine Phan,Corporate,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568,1,354.9,496.86,343.07,343.07
3755,CA-2018-161956,2018-08-27,29/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,1,113.568,354.9,344.75999999999993,344.75999999999993
9580,CA-2018-152975,2018-09-14,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1,354.9,113.568,304.19999999999993,310.53749999999997
3844,CA-2015-101931,2015-10-28,31/10/2015,First Class,TS-21370,Todd Sumrall,Corporate,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,1,,,6.28,6.28
6306,CA-2017-163328,2017-11-04,6/11/2017,Second Class,TP-21565,Tracy Poddar,Corporate,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,1,6.28,,11.932,11.932
1316,CA-2017-145919,2017-12-18,23/12/2017,Standard Class,HG-14965,Henry Goldwyn,Corporate,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,1,,,183.84,183.84
3606,CA-2018-112956,2018-08-21,27/08/2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,1,183.84,,137.88,137.88
3231,CA-2018-131625,2018-09-01,5/9/2018,Second Class,BN-11515,Bradley Nguyen,Consumer,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,1,91.92,183.84,130.22,130.22
94,CA-2016-149587,2016-01-31,5/2/2016,Second Class,KB-16315,Karl Braun,Consumer,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,1,,,53.34,53.34
9555,CA-2016-111612,2016-11-28,2/12/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,1,53.34,,62.230000000000004,62.230000000000004
5898,CA-2017-167682,2017-04-03,9/4/2017,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,1,71.12,53.34,65.19333333333334,65.19333333333334
8608,CA-2015-151946,2015-06-04,9/6/2015,Standard Class,BT-11440,Bobby Trafton,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,1,,,56.96,56.96
8245,CA-2015-109897,2015-08-12,16/08/2015,Standard Class,BW-11200,Ben Wallace,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,1,56.96,,71.2,71.2
3623,CA-2015-159184,2015-09-14,19/09/2015,Standard Class,JC-15775,John Castell,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,1,85.44,56.96,94.93333333333334,94.93333333333334
2393,US-2016-127040,2016-12-06,10/12/2016,Standard Class,SG-20605,Speros Goranitis,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,1,142.4,85.44,99.68,99.68
1827,CA-2017-167507,2017-12-22,28/12/2017,Standard Class,SA-20830,Sue Ann Reed,Consumer,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,113.92,142.4,84.30080000000001,84.30080000000001
5797,CA-2015-124856,2015-09-29,3/10/2015,Second Class,LD-17005,Lisa DeCherney,Consumer,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,1,,,117.36,117.36
147,CA-2015-110072,2015-10-22,28/10/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,1,117.36,,105.624,105.624
621,CA-2018-117947,2018-08-18,23/08/2018,Second Class,NG-18355,Nat Gilpin,Corporate,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,1,93.888,117.36,99.75600000000001,99.75600000000001
3180,CA-2018-105235,2018-12-05,11/12/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,1,88.02,93.888,89.487,89.487
6491,CA-2015-149594,2015-09-15,19/09/2015,Standard Class,MF-18250,Monica Federle,Corporate,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,1,,,103.936,103.936
724,CA-2015-117429,2015-10-07,13/10/2015,Standard Class,MR-17545,Mathew Reese,Home Office,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,1,103.936,,116.928,116.928
8986,CA-2016-123092,2016-12-03,7/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,1,129.92,103.936,103.93599999999999,103.93599999999999
5314,CA-2018-137876,2018-04-30,5/5/2018,Standard Class,DJ-13510,Don Jones,Corporate,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,1,77.952,129.92,94.192,94.192
8129,CA-2018-157350,2018-08-26,1/9/2018,Standard Class,DP-13000,Darren Powers,Consumer,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,1,64.96,77.952,88.34559999999999,88.34559999999999
5452,US-2015-119081,2015-09-12,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,1,,,40.56,40.56
3121,CA-2016-121720,2016-06-11,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,1,40.56,,44.616,44.616
7749,CA-2016-133242,2016-06-18,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,1,48.672,40.56,50.024,50.024
9599,CA-2016-149517,2016-09-19,23/09/2016,Standard Class,FC-14245,Frank Carlisle,Home Office,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,1,60.84,48.672,52.728,52.728
5069,CA-2015-124478,2015-08-08,12/8/2015,Standard Class,MA-17560,Matt Abelman,Home Office,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,,,549.99,549.99
4492,CA-2015-150798,2015-12-01,3/12/2015,Second Class,JK-15730,Joe Kamberova,Consumer,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.988,1,549.99,,604.989,604.989
3825,CA-2016-140984,2016-09-14,18/09/2016,Standard Class,CC-12685,Craig Carroll,Consumer,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,1,659.988,549.99,696.654,696.654
3692,US-2016-131359,2016-10-30,2/11/2016,Second Class,FA-14230,Frank Atkinson,Corporate,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,879.984,659.988,632.4885,632.4885
5851,CA-2016-121783,2016-11-10,14/11/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,439.992,879.984,615.9888000000001,615.9888000000001
4287,CA-2016-105690,2016-11-21,26/11/2016,Second Class,CA-11965,Carol Adams,Corporate,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,549.99,439.992,586.6560000000001,586.6560000000001
3750,CA-2018-161956,2018-08-27,29/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,1,439.992,549.99,628.5600000000001,628.5600000000001
596,CA-2015-131450,2015-08-08,15/08/2015,Standard Class,LR-16915,Lena Radford,Consumer,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,1,,,1199.976,1199.976
4813,CA-2017-121370,2017-11-14,19/11/2017,Second Class,EB-14110,Eugene Barchas,Consumer,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,1,1199.976,,1199.976,1199.976
407,CA-2018-117457,2018-12-08,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,1,1199.976,1199.976,1199.976,1199.976
5096,US-2015-140452,2015-12-06,10/12/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,1,,,35.04,35.04
1150,CA-2016-112452,2016-04-04,4/4/2016,Same Day,NC-18340,Nat Carroll,Consumer,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.95,1,35.04,,22.994999999999997,22.994999999999997
7816,US-2018-109316,2018-06-08,10/6/2018,First Class,MG-17680,Maureen Gastineau,Home Office,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,1,10.95,35.04,21.169999999999998,21.169999999999998
5727,CA-2016-110548,2016-05-04,8/5/2016,Standard Class,AH-10690,Anna Hï¿½ï¿½be,Corporate,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,1,,,946.344,946.344
6355,US-2016-109015,2016-09-06,12/9/2016,Standard Class,BS-11590,Brendan Sweed,Corporate,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,1,946.344,,642.162,642.162
1417,CA-2016-126697,2016-09-21,24/09/2016,First Class,SV-20815,Stuart Van,Corporate,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,1,337.98,946.344,743.556,743.556
1625,CA-2016-157084,2016-12-19,24/12/2016,Standard Class,JG-15160,James Galang,Consumer,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,1,946.344,337.98,726.657,726.657
9635,CA-2015-151330,2015-10-14,17/10/2015,First Class,TC-21295,Toby Carlisle,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,1,,,79.45,79.45
5590,CA-2017-115224,2017-12-08,11/12/2017,Second Class,DB-13615,Doug Bickford,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,1,79.45,,56.75,56.75
5492,CA-2018-164098,2018-01-26,27/01/2018,First Class,CG-12520,Claire Gute,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,1,34.05,79.45,43.88666666666666,43.88666666666666
3065,CA-2018-106859,2018-03-13,18/03/2018,Second Class,BF-11215,Benjamin Farhat,Home Office,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,1,18.16,34.05,55.614999999999995,55.614999999999995
8879,CA-2018-126928,2018-09-17,23/09/2018,Standard Class,GZ-14470,Gary Zandusky,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,1,90.8,18.16,51.302,51.302
6095,CA-2018-100111,2018-09-20,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,1,34.05,90.8,50.31833333333333,50.31833333333333
9482,CA-2018-150504,2018-11-06,12/11/2018,Standard Class,HG-14845,Harry Greene,Consumer,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,1,45.4,34.05,45.72428571428571,45.72428571428571
78,US-2018-118038,2018-12-09,11/12/2018,First Class,KB-16600,Ken Brennan,Corporate,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,1,18.16,45.4,38.26571428571429,43.41375
3842,US-2015-109162,2015-06-08,12/6/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,1,,,170.352,170.352
4780,CA-2015-150301,2015-07-08,10/7/2015,First Class,MH-18025,Michelle Huthwaite,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,1,170.352,,117.117,117.117
5255,CA-2016-125185,2016-03-05,7/3/2016,Second Class,AH-10195,Alan Haines,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,1,63.882,170.352,111.202,111.202
5710,US-2016-160857,2016-05-08,15/05/2016,Standard Class,NW-18400,Natalie Webber,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,1,99.372,63.882,115.3425,115.3425
800,CA-2016-101910,2016-11-27,3/12/2016,Standard Class,CD-11920,Carlos Daly,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,1,127.764,99.372,149.058,149.058
540,CA-2016-134894,2016-12-07,11/12/2016,Standard Class,DK-12985,Darren Koutras,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,1,283.92,127.764,171.535,171.535
8333,CA-2017-153269,2017-03-09,12/3/2017,First Class,PS-18760,Pamela Stobb,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,1,283.92,283.92,197.73000000000002,197.73000000000002
3145,US-2017-148110,2017-09-05,11/9/2017,Standard Class,AR-10825,Anthony Rawles,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,1,354.9,283.92,223.07999999999998,216.489
3543,CA-2017-157511,2017-09-18,20/09/2017,First Class,SV-20365,Seth Vernon,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,1,347.802,354.9,228.15000000000003,203.476
7368,CA-2017-127243,2017-11-28,4/12/2017,Standard Class,DS-13180,David Smith,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,1,99.372,347.802,263.64,217.90860000000004
8112,CA-2017-130393,2017-12-01,3/12/2017,Second Class,JM-15865,John Murray,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,1,347.802,99.372,280.87800000000004,220.68327272727274
2957,CA-2018-123638,2018-06-27,4/7/2018,Standard Class,MA-17995,Michelle Arnett,Home Office,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646,1,248.43,347.802,267.696,218.26350000000002
7044,US-2018-165358,2018-07-18,23/07/2018,Standard Class,SV-20365,Seth Vernon,Consumer,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,1,191.646,248.43,255.528,216.762
7151,CA-2018-100412,2018-12-22,26/12/2018,Standard Class,SR-20425,Sharelle Roach,Home Office,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,1,198.744,191.646,225.10799999999998,211.419
3028,CA-2015-106719,2015-08-24,24/08/2015,Same Day,RB-19645,Robert Barroso,Corporate,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288,1,,,8.288,8.288
3036,US-2016-123960,2016-06-11,16/06/2016,Standard Class,BD-11605,Brian Dahlen,Consumer,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26,1,8.288,,22.274,22.274
8791,CA-2016-169572,2016-09-06,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,1,36.26,8.288,30.38933333333333,30.38933333333333
3809,CA-2016-113628,2016-11-12,19/11/2016,Standard Class,AH-10690,Anna Hï¿½ï¿½be,Corporate,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,1,46.62,36.26,23.9575,23.9575
3243,CA-2018-114524,2018-03-31,5/4/2018,Second Class,EG-13900,Emily Grady,Consumer,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,1,4.662,46.62,21.859599999999997,21.859599999999997
5175,CA-2018-106432,2018-10-19,24/10/2018,Standard Class,CA-12265,Christina Anderson,Consumer,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,1,13.468,4.662,18.561666666666664,18.561666666666664
5433,CA-2018-117422,2018-10-21,25/10/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,1,2.072,13.468,16.798,16.798
4936,CA-2016-155124,2016-03-15,21/03/2016,Standard Class,KS-16300,Karen Seio,Corporate,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,1,,,16.776,16.776
9178,CA-2017-166618,2017-11-14,18/11/2017,Standard Class,DP-13000,Darren Powers,Consumer,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,1,16.776,,15.378,15.378
6175,US-2015-106299,2015-08-02,8/8/2015,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,1,,,838.38,838.38
3071,CA-2015-119375,2015-11-17,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,1,838.38,,1886.355,1886.355
1631,CA-2017-106530,2017-05-08,8/5/2017,Same Day,CL-12565,Clay Ludtke,Consumer,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,1,2934.33,838.38,1592.9219999999998,1592.9219999999998
9660,CA-2015-100860,2015-03-26,30/03/2015,Second Class,CS-12505,Cindy Stewart,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,1,,,18.75,18.75
8463,CA-2016-169537,2016-09-03,7/9/2016,Second Class,JH-15820,John Huston,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,1,18.75,,13.125,13.125
6109,CA-2017-150007,2017-09-11,16/09/2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,1,7.5,18.75,10.75,10.75
3550,CA-2018-155292,2018-10-30,1/11/2018,First Class,RD-19810,Ross DeVincentis,Home Office,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,1,6.0,7.5,15.5625,15.5625
8220,CA-2015-120775,2015-10-03,7/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,1,,,4.928,4.928
4217,CA-2016-111234,2016-02-18,22/02/2016,Standard Class,AB-10600,Ann Blume,Corporate,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,1,4.928,,7.084,7.084
7872,CA-2017-101672,2017-10-03,7/10/2017,Standard Class,DB-12910,Daniel Byrd,Home Office,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,1,9.24,4.928,6.776000000000001,6.776000000000001
6668,CA-2018-122175,2018-05-12,14/05/2018,Second Class,CA-12775,Cynthia Arntzen,Consumer,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,1,6.16,9.24,6.622,6.622
5292,CA-2015-146283,2015-09-08,15/09/2015,Standard Class,KT-16465,Kean Takahito,Consumer,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,1,,,182.112,182.112
9547,CA-2015-166590,2015-10-29,2/11/2015,Standard Class,NC-18625,Noah Childs,Corporate,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,1,182.112,,128.99599999999998,128.99599999999998
4339,CA-2016-125234,2016-11-27,1/12/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,1,75.88,182.112,123.93733333333334,123.93733333333334
70,CA-2017-119823,2017-06-04,6/6/2017,First Class,KD-16270,Karen Daniels,Consumer,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,1,113.82,75.88,111.923,111.923
2939,US-2017-169040,2017-12-06,12/12/2017,Standard Class,GT-14710,Greg Tran,Consumer,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,1,75.88,113.82,127.4784,127.4784
8752,CA-2017-105662,2017-05-05,9/5/2017,Standard Class,RB-19465,Rick Bensley,Home Office,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,1,,,93.248,93.248
6042,CA-2018-122364,2018-09-24,29/09/2018,Standard Class,FA-14230,Frank Atkinson,Corporate,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,1,,,506.28,506.28
813,CA-2015-151995,2015-10-13,15/10/2015,First Class,ZC-21910,Zuschuss Carroll,Consumer,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,1,,,25.78,25.78
9714,CA-2015-114251,2015-11-05,10/11/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,1,25.78,,38.67,38.67
5088,CA-2016-109001,2016-03-05,9/3/2016,Standard Class,KN-16390,Katherine Nockton,Corporate,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,1,51.56,25.78,29.217333333333332,29.217333333333332
654,CA-2018-140844,2018-06-19,23/06/2018,Standard Class,AR-10405,Allen Rosenblatt,Corporate,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,1,10.312,51.56,47.693,47.693
4506,US-2015-138247,2015-12-24,29/12/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,1,,,62.85,62.85
384,CA-2016-125395,2016-06-26,29/06/2016,Second Class,LA-16780,Laura Armstrong,Corporate,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,1,62.85,,52.375,52.375
5500,CA-2018-164378,2018-07-15,18/07/2018,Second Class,MM-18055,Michelle Moray,Consumer,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,1,41.9,62.85,48.88333333333333,48.88333333333333
8992,US-2018-139577,2018-10-01,6/10/2018,Standard Class,TN-21040,Tanja Norvell,Home Office,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,1,41.9,41.9,62.85,62.85
2127,CA-2015-126032,2015-06-23,28/06/2015,Standard Class,BS-11665,Brian Stugart,Consumer,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,1,,,86.376,86.376
4338,CA-2016-125234,2016-11-27,1/12/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,1,86.376,,97.173,97.173
6022,US-2017-156692,2017-08-13,13/08/2017,Same Day,HG-15025,Hunter Glantz,Consumer,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,1,107.97,86.376,88.77533333333334,88.77533333333334
402,CA-2017-108987,2017-09-08,10/9/2017,Second Class,AG-10675,Anna Gayman,Consumer,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,1,71.98,107.97,80.9775,80.9775
